"Date_Name","subCategory","Purchase_Hour","sales"
"2015-11-08","A",9,6.2
"2015-11-10","A",9,2.6
"2015-11-19","A",9,5.1
"2015-11-24","A",9,2.7
"2015-12-16","A",9,6
"2015-12-17","A",9,2.4
"2015-12-30","A",9,3.5
"2016-01-04","A",9,3
"2016-01-18","A",9,4.6
"2016-02-13","A",9,0.5
"2016-02-16","A",9,1.8
"2016-02-25","A",9,5.8
"2016-03-08","A",9,4.2
"2016-03-17","A",9,5.1
"2016-05-07","A",9,3.8
"2016-06-02","A",9,2.9
"2016-06-13","A",9,3.3
"2016-06-24","A",9,2.1
"2016-07-07","A",9,2.4
"2016-07-12","A",9,3.4
"2016-07-18","A",9,7.4
"2016-07-20","A",9,4
"2016-07-22","A",9,10
"2016-09-08","A",9,1.9
"2016-09-11","A",9,2.9
"2016-09-20","A",9,4.15
"2016-09-26","A",9,7.7
"2016-09-28","A",9,7.2
"2015-10-01","A",10,5.5
"2015-11-10","A",10,5.4
"2015-12-09","A",10,2.9
"2015-12-22","A",10,2.3
"2016-02-12","A",10,2.5
"2016-03-22","A",10,3.3
"2016-04-15","A",10,3.5
"2016-04-25","A",10,4.4
"2016-05-25","A",10,6
"2016-06-01","A",10,2.7
"2016-06-08","A",10,5.4
"2016-06-15","A",10,1.2
"2016-06-26","A",10,4.1
"2016-08-21","A",10,2.2
"2016-08-29","A",10,3.4
"2016-09-02","A",10,4.2
"2016-09-08","A",10,4.36
"2016-09-16","A",10,4.2
"2015-11-26","A",11,11.05
"2016-02-16","A",11,3.3
"2016-02-19","A",11,3.1
"2016-04-02","A",11,2.1
"2016-04-06","A",11,6.3
"2016-05-02","A",11,4.79
"2016-09-29","A",11,7.59
"2015-10-15","A",12,6.3
"2015-11-20","A",12,9.05
"2015-12-15","A",12,4.1
"2016-03-17","A",12,4.2
"2016-04-06","A",12,4
"2016-04-14","A",12,4.99
"2016-05-23","A",12,2.6
"2016-05-24","A",12,12.78
"2016-06-25","A",12,9.37
"2015-10-27","A",13,4.5
"2015-12-01","A",13,6.2
"2015-12-29","A",13,3.95
"2016-01-08","A",13,2.3
"2016-04-03","A",13,3.5
"2016-04-04","A",13,7.49
"2016-04-05","A",13,6.89
"2016-04-15","A",13,3.2
"2016-04-19","A",13,4.3
"2016-04-21","A",13,7.5
"2016-05-20","A",13,4.1
"2016-08-29","A",13,4
"2016-01-28","A",14,3.2
"2016-03-11","A",14,4.2
"2016-03-30","A",14,7.33
"2016-07-25","A",14,2.3
"2016-08-27","A",14,0.8
"2016-02-05","A",15,4.28
"2016-03-11","A",15,2.4
"2016-04-06","A",15,6.08
"2016-04-19","A",15,1.7
"2016-05-10","A",15,8.4
"2016-05-27","A",15,3.88
"2016-06-01","A",15,7.16
"2016-06-08","A",15,5.37
"2016-06-13","A",15,5.68
"2016-09-19","A",15,13.98
"2015-10-06","A",16,2.75
"2016-01-29","A",16,3.45
"2016-02-02","A",16,3.28
"2016-05-13","A",16,3.2
"2016-08-02","A",16,0.8
"2016-08-11","A",16,2.5
"2015-11-09","A",17,3.2
"2016-04-12","A",17,4.2
"2016-07-27","A",17,2.88
"2016-02-04","A",18,1.8
"2016-09-13","A",18,1.4
"2015-11-18","A",6,3.4
"2015-11-19","A",6,0.5
"2015-12-22","A",6,1.7
"2016-02-22","A",6,2.7
"2015-10-07","A",6,2.1
"2016-02-10","A",6,1.2
"2016-02-26","A",6,0.5
"2016-04-07","A",6,1.7
"2016-04-21","A",6,1.2
"2016-04-28","A",6,1.7
"2016-05-03","A",6,1
"2016-05-04","A",6,2.8
"2016-05-10","A",6,0.5
"2015-11-27","A",6,2.05
"2015-12-07","A",6,0.5
"2016-03-15","A",6,1.3
"2016-05-18","A",6,0.5
"2016-05-20","A",6,2.9
"2016-05-27","A",6,1.2
"2016-06-07","A",6,1.2
"2016-06-10","A",6,5.1
"2016-07-05","A",6,0.5
"2016-07-12","A",6,0.5
"2016-09-13","A",6,0.5
"2015-09-28","A",7,4.85
"2015-10-01","A",7,0.5
"2015-11-12","A",7,4.5
"2015-11-13","A",7,3.2
"2016-01-22","A",7,2.9
"2016-03-01","A",7,2.6
"2016-03-02","A",7,3.9
"2016-04-29","A",7,2.8
"2016-05-05","A",7,2.4
"2016-05-20","A",7,2.8
"2016-05-27","A",7,4.1
"2016-05-30","A",7,2.5
"2016-06-07","A",7,1.9
"2016-06-14","A",7,2.8
"2016-06-17","A",7,5.8
"2016-07-08","A",6,1.9
"2016-08-26","A",6,1.3
"2016-09-20","A",6,0.5
"2015-09-30","A",7,2.45
"2015-10-19","A",7,2.6
"2015-10-28","A",7,2.6
"2015-11-03","A",7,1.3
"2015-11-09","A",7,5.6
"2015-11-11","A",7,2
"2015-12-03","A",7,1.7
"2015-12-23","A",7,2.1
"2016-01-04","A",7,5
"2016-03-17","A",7,2
"2016-03-18","A",7,3.75
"2016-05-03","A",7,0.5
"2016-06-09","A",7,6.7
"2016-06-21","A",7,4.8
"2016-06-23","A",7,1.9
"2016-07-05","A",7,3.5
"2016-07-06","A",7,2
"2016-07-13","A",7,2.6
"2016-07-15","A",7,3.2
"2016-07-20","A",7,1.9
"2016-07-25","A",7,1.3
"2016-07-28","A",7,2
"2016-04-14","A",6,0.5
"2016-04-29","A",6,1.9
"2016-05-02","A",6,1.3
"2016-05-09","A",6,0.5
"2016-05-11","A",6,2.7
"2016-05-16","A",6,2.8
"2016-05-17","A",6,1.2
"2016-05-19","A",6,0.5
"2016-05-24","A",6,1
"2016-05-25","A",6,0.5
"2016-06-06","A",6,1
"2016-06-21","A",6,2.1
"2016-07-18","A",6,2.1
"2016-07-19","A",6,0.5
"2016-07-22","A",6,1.2
"2016-07-29","A",6,2.5
"2016-08-08","A",6,3.4
"2016-09-23","A",6,1.9
"2016-09-27","A",6,2.25
"2015-11-04","A",7,2
"2015-11-10","A",7,10.2
"2016-01-05","A",7,1.2
"2016-01-06","A",7,1.3
"2016-01-27","A",7,1.7
"2016-03-10","A",7,4.2
"2016-03-21","A",7,4.3
"2016-03-29","A",7,3.7
"2016-06-28","A",7,1.2
"2016-07-14","A",7,7
"2016-08-08","A",7,3.3
"2016-08-11","A",7,4.8
"2016-08-25","A",7,3.75
"2016-09-07","A",7,3.9
"2016-09-16","A",7,5.3
"2015-10-07","A",8,6.8
"2015-10-13","A",8,1.85
"2016-02-09","A",8,4.1
"2016-02-26","A",8,8.4
"2016-08-17","A",7,4.85
"2016-09-13","A",7,1.3
"2016-09-22","A",7,4.8
"2016-09-30","A",7,3.9
"2015-11-05","A",8,4.7
"2015-11-09","A",8,1.5
"2015-11-16","A",8,2
"2015-12-01","A",8,2
"2016-01-04","A",8,4.2
"2016-01-07","A",8,2
"2016-01-14","A",8,2
"2016-02-02","A",8,1.2
"2016-02-12","A",8,5
"2016-05-10","A",7,2.5
"2016-05-19","A",7,6.5
"2016-06-02","A",7,4.3
"2016-06-16","A",7,1.2
"2016-07-07","A",7,4.7
"2016-07-08","A",7,2.8
"2016-07-19","A",7,2
"2016-08-03","A",7,1.9
"2016-08-12","A",7,1.3
"2016-08-16","A",7,2.15
"2016-09-14","A",7,3.9
"2015-10-19","A",8,3.6
"2015-10-29","A",8,3.4
"2015-12-02","A",8,1.2
"2016-03-08","A",8,3.8
"2016-03-30","A",8,2.2
"2016-05-11","A",8,4.5
"2016-05-25","A",8,5
"2016-06-01","A",8,6.1
"2016-06-02","A",8,2.5
"2016-06-03","A",8,9.2
"2016-07-06","A",8,5.6
"2016-07-26","A",8,2.8
"2016-07-27","A",8,6.3
"2016-08-10","A",8,2.8
"2016-08-18","A",8,4.5
"2016-08-22","A",8,6.5
"2016-08-29","A",8,5.4
"2016-09-02","A",8,5.2
"2016-09-06","A",8,5.1
"2016-09-14","A",8,7
"2015-12-18","A",8,1.7
"2016-01-08","A",8,4.9
"2016-02-05","A",8,5.75
"2016-03-03","A",8,4.8
"2016-05-13","A",8,3.6
"2016-05-30","A",8,2.8
"2016-06-06","A",8,3
"2016-07-07","A",8,5.6
"2016-02-18","A",8,5.1
"2016-02-25","A",8,4.9
"2016-06-16","A",8,4.15
"2016-06-27","A",8,3.6
"2016-08-12","A",8,4.2
"2016-08-26","A",8,4.8
"2016-08-30","A",8,3.5
"2016-09-26","A",8,2.5
"2016-09-30","A",8,5
"2015-09-28","A",9,8
"2015-11-02","A",9,4.9
"2015-11-07","A",9,2.8
"2015-11-27","A",9,2.2
"2015-12-01","A",9,3.3
"2015-12-10","A",9,1.3
"2015-12-18","A",9,3.6
"2015-12-20","A",9,0.5
"2015-12-24","A",9,3
"2016-01-10","A",9,3.8
"2016-01-12","A",9,1.3
"2016-01-17","A",9,1.3
"2016-01-21","A",9,4.1
"2016-02-12","A",9,4.1
"2016-02-20","A",9,3.3
"2016-02-23","A",9,1
"2016-08-24","A",8,2.7
"2015-09-27","A",9,1.3
"2015-10-17","A",9,4.6
"2015-10-23","A",9,2.7
"2015-12-03","A",9,3.6
"2015-12-08","A",9,3
"2016-01-11","A",9,3.7
"2016-01-13","A",9,5.1
"2016-01-19","A",9,6.9
"2016-01-23","A",9,0.5
"2016-09-22","A",8,2.8
"2015-10-03","A",9,0.5
"2015-12-31","A",9,3.3
"2016-02-05","A",9,2.9
"2016-02-06","A",9,0.5
"2016-02-08","A",9,5.3
"2016-02-09","A",9,5.7
"2016-02-28","A",9,4.4
"2016-04-18","A",9,3.5
"2016-03-07","A",9,3.4
"2016-04-26","A",9,2.7
"2016-04-28","A",9,4.6
"2016-04-29","A",9,5.3
"2016-05-04","A",9,2.5
"2016-05-12","A",9,4.1
"2016-05-18","A",9,5.3
"2016-05-20","A",9,5.1
"2016-06-10","A",9,2.5
"2016-07-03","A",9,2
"2016-07-14","A",9,5.2
"2016-07-19","A",9,2.6
"2016-08-06","A",9,1.8
"2016-08-29","A",9,4.2
"2015-10-15","A",10,6.2
"2016-05-11","A",9,3.3
"2016-05-16","A",9,3.1
"2016-05-24","A",9,2.5
"2016-06-15","A",9,3.8
"2016-08-04","A",9,1
"2016-08-17","A",9,3.1
"2016-08-23","A",9,6.2
"2016-09-12","A",9,4.5
"2016-09-13","A",9,5.6
"2016-09-23","A",9,5
"2015-10-16","A",10,2
"2015-10-26","A",10,9
"2015-11-04","A",10,3.55
"2015-11-06","A",10,3.15
"2016-04-21","A",9,4.3
"2016-06-03","A",9,9.4
"2016-08-11","A",9,3.35
"2016-08-24","A",9,2
"2016-09-06","A",9,2.7
"2015-10-08","A",10,5.7
"2015-10-13","A",10,2.45
"2015-10-27","A",10,5.8
"2015-10-28","A",10,9.6
"2015-11-22","A",10,1
"2015-12-12","A",10,2
"2015-12-23","A",10,3.2
"2015-12-31","A",10,2.1
"2016-01-18","A",10,5
"2016-02-17","A",10,4.6
"2016-02-18","A",10,6.74
"2016-02-21","A",10,2.4
"2016-02-26","A",10,1.6
"2016-02-28","A",10,2.6
"2016-02-29","A",10,5.9
"2016-03-09","A",10,1.2
"2016-04-07","A",10,5
"2016-04-12","A",10,7.79
"2016-04-14","A",10,5.4
"2016-04-19","A",10,4.1
"2016-05-03","A",10,2.6
"2016-05-19","A",10,4
"2016-05-23","A",10,3.5
"2016-05-27","A",10,3.6
"2015-11-20","A",10,8.65
"2015-12-01","A",10,4.85
"2015-12-07","A",10,1.9
"2015-12-17","A",10,3.4
"2015-12-30","A",10,0.5
"2016-01-10","A",10,4.05
"2016-01-12","A",10,2.15
"2016-02-09","A",10,5
"2016-02-10","A",10,4.09
"2016-02-24","A",10,2.8
"2016-03-01","A",10,3.8
"2016-03-03","A",10,7.2
"2016-03-23","A",10,2
"2016-04-09","A",10,1.2
"2016-04-21","A",10,3.1
"2016-04-26","A",10,3.7
"2016-04-28","A",10,2.5
"2016-05-06","A",10,2
"2015-11-15","A",10,1.5
"2015-11-21","A",10,3.95
"2015-12-05","A",10,0.5
"2016-01-27","A",10,4.75
"2016-02-02","A",10,8.1
"2016-02-05","A",10,6.1
"2016-02-22","A",10,3.5
"2016-03-02","A",10,3
"2016-04-18","A",10,2.7
"2016-05-02","A",10,3.8
"2016-05-12","A",10,5.2
"2016-05-17","A",10,1.9
"2016-05-26","A",10,5.1
"2016-06-11","A",10,2
"2016-08-31","A",10,6.8
"2016-09-01","A",10,7.38
"2016-09-04","A",10,1
"2016-09-14","A",10,7.2
"2016-09-19","A",10,3.9
"2016-09-20","A",10,7.09
"2016-09-26","A",10,5.4
"2015-09-29","A",11,4.5
"2015-10-17","A",11,3.25
"2015-10-21","A",11,6.2
"2015-10-29","A",11,9
"2015-11-12","A",11,3.3
"2015-11-17","A",11,5.5
"2015-11-19","A",11,4.6
"2015-12-20","A",11,2.8
"2015-12-24","A",11,1.9
"2016-01-11","A",11,3.15
"2016-01-16","A",11,0.75
"2016-01-19","A",11,2.3
"2016-01-28","A",11,9.45
"2016-01-29","A",11,2.85
"2016-02-01","A",11,3
"2016-02-03","A",11,4.29
"2016-02-18","A",11,4.6
"2016-02-22","A",11,4.39
"2016-02-25","A",11,1.6
"2016-03-17","A",11,7.16
"2016-04-10","A",11,3.2
"2016-04-16","A",11,1.2
"2016-04-19","A",11,5.6
"2016-04-28","A",11,3.45
"2016-05-16","A",11,2.3
"2016-06-07","A",11,7.59
"2016-06-27","A",11,2.2
"2016-08-09","A",11,6.08
"2016-08-12","A",11,6.58
"2016-08-29","A",11,4.78
"2016-08-30","A",11,5.18
"2016-08-31","A",11,4.28
"2016-09-03","A",11,3.1
"2016-09-27","A",11,2.5
"2016-09-30","A",11,7.49
"2015-10-24","A",12,2.8
"2015-11-19","A",12,4.15
"2015-12-09","A",12,3.95
"2016-01-11","A",12,8
"2016-01-18","A",12,2.3
"2016-01-29","A",12,2.95
"2016-02-04","A",12,6.8
"2016-02-08","A",12,3.8
"2016-02-16","A",12,3.7
"2016-02-22","A",12,3.3
"2016-02-24","A",12,3.69
"2016-02-29","A",12,7.29
"2016-03-04","A",12,7.1
"2016-03-10","A",12,3.39
"2016-04-22","A",12,7.3
"2016-05-19","A",12,3
"2016-06-06","A",12,6.79
"2016-07-07","A",12,5.5
"2016-06-03","A",10,3.63
"2016-07-06","A",10,12.5
"2016-07-08","A",10,2.3
"2016-09-05","A",10,2.9
"2016-09-12","A",10,4
"2016-09-25","A",10,1.2
"2015-10-03","A",11,1.1
"2015-10-08","A",11,6.6
"2015-10-20","A",11,6.15
"2015-10-23","A",11,5.95
"2015-11-04","A",11,4.75
"2015-11-11","A",11,3.5
"2015-11-14","A",11,1.7
"2015-11-18","A",11,1.5
"2016-01-09","A",11,3
"2016-01-27","A",11,2.95
"2016-03-09","A",11,7.17
"2016-03-30","A",11,1.6
"2016-04-13","A",11,3.3
"2016-04-14","A",11,5.8
"2016-04-26","A",11,6.5
"2016-04-29","A",11,2.29
"2016-07-14","A",11,4.19
"2016-07-30","A",11,4.84
"2016-08-04","A",11,1.8
"2016-06-14","A",10,2.9
"2016-06-23","A",10,2
"2016-07-25","A",10,6.7
"2016-07-27","A",10,3.83
"2016-08-02","A",10,2.7
"2016-08-11","A",10,5.2
"2016-08-16","A",10,2.7
"2016-09-03","A",10,0.5
"2016-09-15","A",10,3.2
"2016-09-21","A",10,5
"2016-09-28","A",10,7.4
"2015-10-24","A",11,3.55
"2015-10-27","A",11,7
"2015-11-03","A",11,5.65
"2015-12-06","A",11,4
"2015-12-13","A",11,1.7
"2016-01-23","A",11,0.5
"2016-01-26","A",11,1.25
"2016-02-23","A",11,3.09
"2016-02-24","A",11,4.47
"2016-03-22","A",11,2.3
"2016-09-08","A",12,6.69
"2015-10-20","A",13,4.45
"2015-11-04","A",13,3.95
"2015-11-05","A",13,3.45
"2015-11-09","A",13,3.45
"2015-11-11","A",13,6.15
"2015-11-12","A",13,1.95
"2015-11-15","A",13,1
"2015-11-27","A",13,4.3
"2015-12-02","A",13,7.2
"2015-12-09","A",13,4.2
"2015-12-10","A",13,3
"2015-12-15","A",13,4.75
"2016-01-09","A",13,4.05
"2016-01-15","A",13,6.65
"2016-01-24","A",13,1.45
"2016-01-28","A",13,7.35
"2016-02-08","A",13,6
"2016-02-10","A",13,7.38
"2016-02-17","A",13,2.19
"2016-02-26","A",13,5.05
"2016-03-01","A",13,3.1
"2016-03-08","A",13,6.78
"2016-03-29","A",13,6.88
"2016-04-11","A",13,7.94
"2016-04-13","A",13,1.8
"2016-06-28","A",11,5.39
"2016-08-03","A",11,3.5
"2016-09-05","A",11,0.8
"2016-09-07","A",11,4.08
"2016-09-11","A",11,1.8
"2015-10-20","A",12,4.05
"2015-11-04","A",12,5.95
"2015-11-14","A",12,2.45
"2015-11-16","A",12,3.8
"2015-12-16","A",12,4.15
"2016-01-14","A",12,2
"2016-01-25","A",12,4.2
"2016-02-10","A",12,5.88
"2016-02-17","A",12,2.3
"2016-03-07","A",12,4.4
"2016-03-20","A",12,4.18
"2016-04-08","A",12,4.49
"2016-08-28","A",11,0.8
"2016-09-06","A",11,6.6
"2016-09-21","A",11,8.09
"2015-10-29","A",12,4.15
"2015-11-02","A",12,5.8
"2015-11-24","A",12,2.05
"2015-12-03","A",12,5.2
"2015-12-14","A",12,3.4
"2016-01-20","A",12,3.65
"2016-02-21","A",12,2.9
"2016-03-15","A",12,5.8
"2016-03-21","A",12,6.19
"2016-03-22","A",12,1.9
"2016-03-27","A",12,1.9
"2016-04-13","A",12,2.8
"2016-05-06","A",12,3.5
"2016-05-16","A",12,3.59
"2016-05-20","A",12,3.7
"2016-06-21","A",12,3.59
"2016-08-21","A",12,1.4
"2016-08-28","A",12,6.56
"2016-08-30","A",12,3.38
"2016-09-12","A",12,8.6
"2016-09-20","A",12,6.76
"2016-09-25","A",12,3.3
"2015-10-08","A",13,6.3
"2015-10-14","A",13,4.15
"2015-10-30","A",13,2.75
"2015-11-02","A",13,5.3
"2015-11-03","A",13,1.7
"2015-11-06","A",13,5.05
"2015-11-17","A",13,7.25
"2015-11-20","A",13,5.75
"2015-12-04","A",13,4.95
"2015-12-11","A",13,4.4
"2015-12-14","A",13,7.9
"2015-12-21","A",13,4.8
"2016-01-22","A",13,2.7
"2016-01-25","A",13,6.75
"2016-02-04","A",13,4.09
"2016-02-16","A",13,1.7
"2016-04-07","A",13,5.15
"2016-04-09","A",13,3.38
"2016-04-11","A",12,6.42
"2016-04-20","A",12,6.77
"2016-04-27","A",12,5.8
"2016-06-29","A",12,2.99
"2016-07-29","A",12,2.4
"2016-08-26","A",12,5.98
"2016-09-06","A",12,7.37
"2016-09-26","A",12,8
"2015-10-02","A",13,5.5
"2015-10-19","A",13,5.3
"2015-10-21","A",13,5.3
"2015-10-28","A",13,10.65
"2016-01-21","A",13,7.5
"2016-01-27","A",13,4.85
"2016-02-06","A",13,3.9
"2016-02-09","A",13,3.08
"2016-02-25","A",13,1.85
"2016-04-27","A",13,7.39
"2016-04-28","A",13,6.8
"2016-04-29","A",13,4.9
"2016-05-05","A",13,3.6
"2016-05-16","A",13,6.97
"2016-05-25","A",13,1.59
"2016-05-26","A",13,3.1
"2016-06-07","A",13,5.28
"2016-06-23","A",13,4.28
"2016-07-04","A",13,2.75
"2016-07-11","A",13,1.3
"2016-07-14","A",13,7.17
"2016-08-10","A",13,6.09
"2016-08-31","A",13,5.77
"2016-09-01","A",13,2.79
"2016-09-03","A",13,6.28
"2016-09-13","A",13,1.8
"2015-10-08","A",14,1.35
"2015-10-16","A",14,5.2
"2015-10-19","A",14,4.65
"2015-10-22","A",14,3.45
"2015-10-28","A",14,2.65
"2015-11-06","A",14,2.9
"2015-11-12","A",14,9.2
"2015-11-16","A",14,3.5
"2015-11-20","A",14,4.55
"2015-11-26","A",14,2.2
"2015-12-02","A",14,2.05
"2015-12-08","A",14,1.8
"2015-12-15","A",14,3.15
"2016-04-25","A",13,7.2
"2016-04-26","A",13,6.29
"2016-06-06","A",13,1.99
"2016-06-08","A",13,6.36
"2016-06-19","A",13,4.6
"2016-07-13","A",13,4.09
"2016-07-15","A",13,6.29
"2016-09-16","A",13,7.79
"2016-09-29","A",13,3.98
"2015-10-02","A",14,3.1
"2015-10-09","A",14,3.85
"2015-10-13","A",14,4.05
"2015-10-21","A",14,6.65
"2015-11-05","A",14,2.75
"2015-11-13","A",14,5.5
"2015-12-17","A",14,3.65
"2016-01-14","A",14,1.55
"2016-01-18","A",14,4.45
"2016-01-23","A",14,2.7
"2016-02-12","A",14,9.48
"2016-02-13","A",14,1.7
"2016-02-29","A",14,2.4
"2016-03-04","A",14,4.8
"2016-03-08","A",14,4.75
"2016-04-12","A",14,3.1
"2016-04-20","A",14,4.8
"2016-04-25","A",14,4.2
"2016-04-26","A",14,3.2
"2016-04-29","A",14,4.79
"2016-05-03","A",14,4.9
"2016-05-09","A",14,1.2
"2016-06-11","A",14,7.58
"2016-06-29","A",14,2.5
"2016-07-05","A",14,4.5
"2016-07-29","A",14,2
"2016-08-25","A",14,4.3
"2015-12-18","A",14,8.1
"2016-01-13","A",14,2.4
"2016-01-29","A",14,1.95
"2016-02-26","A",14,4.7
"2016-03-01","A",14,10.4
"2016-03-02","A",14,7.18
"2016-03-12","A",14,2.9
"2016-03-17","A",14,10.7
"2016-03-22","A",14,1.8
"2016-04-07","A",14,7.55
"2016-04-14","A",14,5.88
"2016-05-12","A",14,4.8
"2016-05-25","A",14,3.4
"2016-06-17","A",14,3.5
"2016-07-01","A",14,3.1
"2016-08-17","A",14,5.88
"2016-08-23","A",14,6.55
"2016-08-29","A",14,4.1
"2016-08-31","A",14,2.7
"2016-09-02","A",14,4.5
"2016-09-29","A",14,4.88
"2015-09-30","A",15,2.8
"2015-10-15","A",15,1.75
"2015-10-16","A",15,3.9
"2015-10-17","A",15,4.35
"2015-10-19","A",15,5.85
"2015-11-05","A",15,1.5
"2015-11-10","A",15,2.2
"2015-11-12","A",15,4.35
"2015-11-18","A",15,5.45
"2015-11-26","A",15,2.85
"2015-12-03","A",15,1.95
"2015-12-07","A",15,1.2
"2015-12-15","A",15,3.65
"2016-09-05","A",14,3.68
"2016-09-27","A",14,3.3
"2016-09-28","A",14,3.4
"2015-10-02","A",15,2.85
"2015-10-22","A",15,6.5
"2015-11-11","A",15,6.1
"2015-11-23","A",15,3.1
"2015-12-11","A",15,5.9
"2015-12-21","A",15,5.15
"2016-01-05","A",15,1.3
"2016-01-14","A",15,3.3
"2016-01-16","A",15,3.1
"2016-01-22","A",15,3.6
"2016-02-13","A",15,1.4
"2016-03-02","A",15,7.94
"2016-03-03","A",15,5.9
"2016-04-23","A",15,1.5
"2016-05-04","A",15,4.89
"2016-05-06","A",15,6
"2016-05-09","A",15,2.4
"2016-06-16","A",15,6.64
"2016-06-22","A",15,5.06
"2016-07-13","A",15,2.05
"2016-07-14","A",15,4.8
"2016-07-18","A",15,1.3
"2016-07-21","A",15,3.2
"2016-07-22","A",15,5.8
"2016-08-19","A",15,2.1
"2016-05-02","A",13,3.19
"2016-05-06","A",13,2.49
"2016-06-21","A",13,3.69
"2016-06-29","A",13,0.5
"2016-07-02","A",13,0.8
"2016-08-18","A",13,4.09
"2015-10-01","A",14,3.2
"2015-10-05","A",14,1.1
"2015-10-07","A",14,3.05
"2015-10-17","A",14,4.3
"2015-10-29","A",14,3.9
"2015-11-11","A",14,5.15
"2015-11-19","A",14,2.65
"2015-11-25","A",14,4.15
"2015-12-04","A",14,1.7
"2016-01-05","A",14,4.95
"2016-01-06","A",14,2.75
"2016-01-17","A",14,10.6
"2016-01-21","A",14,3.9
"2016-01-24","A",14,2.25
"2016-02-01","A",14,2.7
"2016-02-03","A",14,3.4
"2016-02-05","A",14,8.4
"2016-04-17","A",14,4.87
"2016-04-18","A",14,2.9
"2016-04-21","A",14,3.39
"2016-06-13","A",14,5.49
"2016-08-04","A",14,2.79
"2016-08-05","A",14,2.4
"2016-08-11","A",14,2.5
"2016-08-24","A",14,1.2
"2016-08-26","A",14,3.2
"2016-09-01","A",14,5.5
"2016-09-23","A",14,2.29
"2015-10-09","A",15,2.1
"2015-10-13","A",15,1.85
"2015-10-21","A",15,3.2
"2015-10-27","A",15,2.95
"2015-11-27","A",15,4.3
"2015-12-31","A",15,6.3
"2016-01-15","A",15,7.65
"2016-01-21","A",15,2.15
"2016-01-30","A",15,2.15
"2016-02-01","A",15,2.1
"2016-02-09","A",15,4.74
"2016-02-22","A",15,3.78
"2016-03-07","A",15,3.58
"2016-03-22","A",15,2.5
"2016-03-29","A",15,1.5
"2016-04-27","A",15,5.7
"2016-04-28","A",15,4.89
"2016-04-29","A",15,4.1
"2016-05-02","A",15,3.6
"2016-05-16","A",15,3.09
"2016-08-08","A",15,3.48
"2016-08-11","A",15,6.98
"2016-08-12","A",15,4.98
"2016-08-24","A",15,4.19
"2016-08-26","A",15,4.3
"2016-08-29","A",15,4.3
"2016-08-30","A",15,5.88
"2016-09-01","A",15,5.48
"2016-09-02","A",15,3
"2016-09-09","A",15,4.79
"2016-09-29","A",15,5.3
"2016-09-30","A",15,5.4
"2015-10-05","A",16,3.5
"2015-10-26","A",16,5.95
"2015-10-27","A",16,1.25
"2015-11-12","A",16,5.15
"2015-11-18","A",16,4.2
"2015-12-01","A",16,3.85
"2016-01-05","A",16,2.5
"2016-01-13","A",16,2.15
"2016-01-21","A",16,1.7
"2016-01-22","A",16,6.25
"2016-02-29","A",16,2.3
"2016-03-07","A",16,3.2
"2016-03-22","A",16,3.7
"2016-04-19","A",16,4.53
"2016-04-29","A",16,2.9
"2016-05-26","A",16,1.9
"2016-05-27","A",16,2.3
"2016-06-16","A",16,2.1
"2016-06-20","A",16,2.19
"2016-08-23","A",15,2.7
"2016-08-31","A",15,1.8
"2016-09-06","A",15,4.38
"2016-09-20","A",15,1.5
"2015-10-01","A",16,4.3
"2015-10-07","A",16,1.25
"2015-10-09","A",16,1.5
"2015-10-21","A",16,1.7
"2015-11-05","A",16,0.75
"2015-11-23","A",16,1.25
"2015-12-15","A",16,1.2
"2015-12-16","A",16,1.7
"2015-12-18","A",16,3.5
"2016-01-25","A",16,3.95
"2016-02-16","A",16,1.4
"2016-03-04","A",16,3
"2016-03-14","A",16,1.5
"2016-03-24","A",16,3.48
"2016-04-12","A",16,2.8
"2016-05-04","A",16,4.47
"2016-05-09","A",16,2.4
"2016-05-19","A",16,2.58
"2016-06-22","A",16,2.4
"2016-07-05","A",16,4.18
"2016-07-14","A",16,3.3
"2016-07-27","A",16,3.78
"2016-08-30","A",16,4.1
"2016-09-01","A",16,1.5
"2016-09-05","A",16,1.7
"2015-11-19","A",17,1.25
"2015-12-02","A",17,2.5
"2016-01-28","A",17,4.15
"2016-04-11","A",17,1.1
"2016-04-22","A",17,2.1
"2016-05-19","A",17,2.68
"2016-06-07","A",17,5.05
"2016-06-23","A",17,2.59
"2016-07-06","A",17,2.4
"2016-08-11","A",17,2.4
"2016-08-19","A",17,2.2
"2016-09-01","A",17,1.79
"2015-09-28","A",18,3.35
"2015-09-29","A",18,1.35
"2015-10-07","A",18,2.95
"2015-10-14","A",18,1.6
"2015-10-19","A",18,4.55
"2015-11-17","A",18,2.75
"2015-12-04","A",18,3.1
"2016-01-13","A",18,1.75
"2016-02-24","A",18,2.9
"2016-02-25","A",18,4.49
"2016-04-04","A",18,0.8
"2016-04-27","A",18,2.9
"2016-05-10","A",18,5.23
"2016-05-19","A",18,1.5
"2016-05-27","A",18,4.1
"2016-06-15","A",18,3.3
"2016-06-22","A",18,2.9
"2016-07-19","A",18,5.96
"2016-08-31","A",18,2
"2016-09-19","A",18,2.6
"2016-09-22","A",18,2.6
"2015-12-16","A",15,4.55
"2016-02-02","A",15,6.78
"2016-02-11","A",15,2.09
"2016-02-19","A",15,2.8
"2016-02-25","A",15,4.1
"2016-03-09","A",15,2.5
"2016-05-25","A",15,4.87
"2016-06-29","A",15,1.9
"2016-07-25","A",15,1.1
